timestamp,LIN,SHW,APD,ECL,DD,PPG,LYB,IFF,RPM,WLK,NEM,AU,RGLD,CDE,SA,CMCL,IDR,CTGO,FTCO,USAU,CRH,VMC,MLM,EXP,SUM,KNF,BCC,USLM,TGLS,SMID,SCCO,FCX,IE,MTAL,NUE,STLD,RS,X,CMC,CLF,WS,MTUS,RDUS,ZEUS,CTVA,CF,MOS,FMC,SMG,UAN,BIOX,IPI,AVD,DOW,CE,OLN,HUN,TROX,ASIX,WLKP,REX,VHI,GPRE,MP,MTRN,NEXA,CRML,CMP,LZM,GRO,PLL,USGO,ATLX,UFPI,SSD,JANX,CRDO,CNM,NBIS,AA,CENX,CSTM,KALU,HL,GATO,MUX,ACRG,HCC,AMR,ARCH,SXC,METC,SLVM,MAGN,CLW,MERC,GLT,AG,EXNRF,OLVRF,AGMRF,KLKLF,ISVLF,MAG,BADEF
2024-07-15 13:30:00,438.17999267578125,318.4700012207031,259.8399963378906,241.85000610351562,80.19999694824219,130.8800048828125,95.6500015258789,96.19999694824219,111.04000091552734,146.36000061035156,47.349998474121094,28.959999084472656,136.8000030517578,6.559999942779541,15.180000305175781,11.399999618530273,11.34000015258789,21.510000228881836,4.630000114440918,6.28000020980835,79.58000183105469,253.89999389648438,556.5700073242188,233.14999389648438,39.13999938964844,78.4800033569336,126.22000122070312,81.7699966430664,54.47999954223633,29.770000457763672,111.35179138183594,50.41999816894531,12.039999961853027,14.140000343322754,164.8699951171875,131.91000366210938,300.44000244140625,38.560001373291016,56.66999816894531,16.209999084472656,35.75,21.299999237060547,16.829999923706055,46.18000030517578,52.900001525878906,70.75,28.850000381469727,58.060001373291016,62.029998779296875,78.97000122070312,11.149999618530273,24.719999313354492,8.609999656677246,53.27000045776367,142.83999633789062,48.40999984741211,22.780000686645508,16.6200008392334,23.93000030517578,23.350000381469727,47.08000183105469,17.600000381469727,16.1299991607666,15.300000190734863,115.36000061035156,7.519999980926514,10.399999618530273,11.430000305175781,9.149999618530273,,11.670000076293945,6.099999904632568,11.930000305175781,117.68000030517578,182.4499969482422,43.470001220703125,33.09000015258789,51.540000915527344,,39.29999923706055,19.299999237060547,19.209999084472656,95.37999725341797,6.019999980926514,13.880000114440918,10.140000343322754,8.970000267028809,72.93000030517578,319.9100036621094,162.6999969482422,10.529999732971191,15.099010467529297,68.72000122070312,21.190000534057617,46.709999084472656,8.149999618530273,21.190000534057617,6.460000038146973,0.10999999940395355,0.05000000074505806,0.052000001072883606,0.03500000014901161,0.20000000298023224,13.279999732971191,0.4830000102519989
2024-07-16 13:30:00,445.7300109863281,326.3999938964844,267.5299987792969,245.19000244140625,82.20999908447266,133.22999572753906,97.76000213623047,98.11000061035156,115.52999877929688,149.3800048828125,48.31999969482422,29.809999465942383,140.05999755859375,6.789999961853027,15.5600004196167,11.829999923706055,11.699999809265137,22.6299991607666,4.795000076293945,6.730000019073486,82.61000061035156,262.80999755859375,577.4600219726562,245.6999969482422,41.18000030517578,81.9000015258789,136.8000030517578,81.37000274658203,55.029998779296875,33.0099983215332,110.5802993774414,50.06999969482422,11.890000343322754,14.100000381469727,166.13999938964844,132.7100067138672,307.6300048828125,38.20000076293945,58.33000183105469,15.930000305175781,37.25,23.1299991607666,17.8700008392334,48.90999984741211,54.20000076293945,73.19999694824219,29.780000686645508,59.2400016784668,66.69999694824219,79.87999725341797,11.529999732971191,25.6200008392334,9.229999542236328,54.70000076293945,147.50999450683594,50.209999084472656,23.670000076293945,17.309999465942383,25.049999237060547,23.420000076293945,48.5,18.030000686645508,16.690000534057617,15.279999732971191,118.94000244140625,7.650000095367432,10.579999923706055,12.380000114440918,9.199999809265137,,12.75,6.25,12.4399995803833,125.69000244140625,189.9600067138672,46.380001068115234,33.83000183105469,54.220001220703125,,38.65999984741211,20.010000228881836,19.530000686645508,99.3499984741211,6.300000190734863,14.109999656677246,10.489999771118164,8.970000267028809,72.13999938964844,318.7099914550781,161.66000366210938,10.859999656677246,14.950494766235352,72.18000030517578,20.540000915527344,48.04999923706055,8.3100004196167,20.540000915527344,6.840000152587891,0.10000000149011612,0.05000000074505806,0.05860000103712082,0.04800000041723251,0.20000000298023224,14.0,0.48899999260902405
2024-07-17 13:30:00,449.2900085449219,325.79998779296875,270.4700012207031,243.32000732421875,81.93000030517578,133.75999450683594,98.73999786376953,96.76000213623047,114.37000274658203,150.32000732421875,48.27000045776367,28.940000534057617,139.5800018310547,6.53000020980835,15.050000190734863,11.489999771118164,11.5600004196167,22.6200008392334,4.889999866485596,6.429999828338623,80.79000091552734,255.8000030517578,564.3499755859375,230.61000061035156,39.84000015258789,75.87999725341797,133.72000122070312,78.12000274658203,53.470001220703125,32.25,108.6911392211914,48.5,11.5,13.729999542236328,164.0,130.07000732421875,308.75,38.13999938964844,58.369998931884766,15.5,37.41999816894531,22.700000762939453,17.959999084472656,48.38999938964844,55.540000915527344,72.87000274658203,30.610000610351562,61.95000076293945,67.23999786376953,79.55999755859375,11.569999694824219,25.729999542236328,9.510000228881836,55.40999984741211,145.86000061035156,50.189998626708984,23.719999313354492,16.440000534057617,26.610000610351562,23.309999465942383,47.61000061035156,16.350000381469727,17.040000915527344,15.109999656677246,117.87999725341797,7.690000057220459,10.880000114440918,13.050000190734863,8.899999618530273,,12.220000267028809,6.110000133514404,12.84000015258789,124.68000030517578,183.9499969482422,43.90999984741211,30.450000762939453,51.11000061035156,,36.810001373291016,19.149999618530273,19.1299991607666,98.19999694824219,6.150000095367432,13.529999732971191,9.970000267028809,8.970000267028809,70.80000305175781,310.79998779296875,158.25,10.989999771118164,15.168316841125488,71.62000274658203,19.760000228881836,49.09000015258789,8.369999885559082,19.760000228881836,6.519999980926514,0.09000000357627869,0.05000000074505806,0.05719999969005585,0.04800000041723251,0.20000000298023224,13.75,0.4602400064468384
2024-07-18 13:30:00,446.0400085449219,325.4599914550781,266.5899963378906,242.27000427246094,80.3499984741211,131.7100067138672,98.19000244140625,96.62000274658203,114.26000213623047,148.05999755859375,47.5099983215332,28.6299991607666,138.6699981689453,6.340000152587891,14.850000381469727,11.4399995803833,11.029999732971191,21.93000030517578,4.920000076293945,6.019999980926514,79.62999725341797,256.0899963378906,564.0599975585938,229.92999267578125,39.310001373291016,75.23999786376953,132.10000610351562,78.0,52.45000076293945,31.219999313354492,102.84561157226562,45.91999816894531,10.319999694824219,13.079999923706055,165.6699981689453,129.1300048828125,307.9599914550781,37.84000015258789,58.09000015258789,15.5600004196167,36.650001525878906,22.68000030517578,17.270000457763672,47.65999984741211,55.20000076293945,72.41000366210938,29.829999923706055,59.95000076293945,67.16999816894531,78.56999969482422,11.170000076293945,24.969999313354492,9.270000457763672,54.77000045776367,143.52000427246094,49.54999923706055,23.469999313354492,16.06999969482422,26.649999618530273,23.399999618530273,46.68000030517578,16.5,16.56999969482422,14.470000267028809,116.66999816894531,7.260000228881836,10.319999694824219,12.619999885559082,8.069999694824219,,11.420000076293945,6.110000133514404,12.59000015258789,121.56999969482422,182.82000732421875,43.04999923706055,29.56999969482422,51.66999816894531,,35.650001525878906,17.309999465942383,18.770000457763672,96.04000091552734,6.010000228881836,13.09000015258789,9.529999732971191,8.970000267028809,69.69999694824219,309.82000732421875,155.0399932861328,11.010000228881836,14.574256896972656,70.48999786376953,19.760000228881836,48.900001525878906,8.010000228881836,19.760000228881836,6.159999847412109,0.10999999940395355,0.029999999329447746,0.05249999836087227,0.04800000041723251,0.18000000715255737,13.399999618530273,0.4429999887943268
2024-07-19 13:30:00,444.75,321.8500061035156,262.9100036621094,243.1699981689453,79.63999938964844,128.0399932861328,97.0,95.66999816894531,112.47000122070312,145.6300048828125,47.0,28.15999984741211,138.17999267578125,6.289999961853027,14.460000038146973,11.34000015258789,10.890000343322754,22.799999237060547,4.710000038146973,5.929999828338623,79.87000274658203,256.1400146484375,559.0800170898438,229.9199981689453,38.630001068115234,76.88999938964844,130.83999633789062,79.55000305175781,51.45000076293945,31.889999389648438,103.16212463378906,45.900001525878906,10.100000381469727,12.729999542236328,162.5,128.44000244140625,304.1199951171875,38.18000030517578,57.599998474121094,15.170000076293945,36.41999816894531,22.280000686645508,16.790000915527344,48.04999923706055,54.779998779296875,71.73999786376953,29.639999389648438,57.81999969482422,67.19000244140625,78.45999908447266,11.170000076293945,24.31999969482422,9.149999618530273,53.900001525878906,138.86000061035156,48.11000061035156,23.040000915527344,15.510000228881836,26.100000381469727,23.329999923706055,46.0099983215332,15.770000457763672,16.649999618530273,14.289999961853027,115.05999755859375,7.440000057220459,9.979999542236328,12.3100004196167,8.140000343322754,,11.479999542236328,6.119999885559082,12.890000343322754,120.86000061035156,181.3300018310547,44.68000030517578,29.5,51.470001220703125,,34.91999816894531,16.110000610351562,18.690000534057617,92.94000244140625,5.900000095367432,12.819999694824219,9.319999694824219,8.970000267028809,68.38999938964844,307.3399963378906,151.86000061035156,10.899999618530273,14.12871265411377,71.38999938964844,20.149999618530273,48.91999816894531,8.09000015258789,20.149999618530273,6.110000133514404,0.10000000149011612,0.03999999910593033,0.05249999836087227,0.04800000041723251,0.18000000715255737,13.1899995803833,0.4749999940395355
2024-07-22 13:30:00,446.1000061035156,322.3500061035156,248.5500030517578,246.35000610351562,80.31999969482422,128.3699951171875,97.47000122070312,98.13999938964844,114.0,145.38999938964844,47.290000915527344,28.18000030517578,137.44000244140625,6.449999809265137,14.489999771118164,11.710000038146973,11.210000038146973,23.1200008392334,4.690000057220459,6.0,81.94999694824219,260.6099853515625,567.739990234375,234.7899932861328,38.9900016784668,77.86000061035156,133.9600067138672,82.41999816894531,52.56999969482422,31.139999389648438,103.75557708740234,46.0099983215332,10.050000190734863,12.869999885559082,163.33999633789062,127.7699966430664,302.70001220703125,38.099998474121094,57.90999984741211,15.210000038146973,36.7400016784668,22.139999389648438,17.309999465942383,48.439998626708984,54.77000045776367,71.38999938964844,29.389999389648438,57.90999984741211,69.18000030517578,78.76000213623047,11.170000076293945,25.239999771118164,9.149999618530273,54.41999816894531,139.72999572753906,48.22999954223633,23.15999984741211,15.84000015258789,26.5,23.100000381469727,46.290000915527344,17.670000076293945,16.600000381469727,14.239999771118164,115.9800033569336,7.320000171661377,10.1899995803833,12.3100004196167,8.4399995803833,,11.210000038146973,6.099999904632568,12.3100004196167,123.29000091552734,180.66000366210938,47.720001220703125,29.520000457763672,52.11000061035156,,34.529998779296875,15.829999923706055,18.510000228881836,95.41999816894531,5.909999847412109,12.850000381469727,9.289999961853027,8.970000267028809,68.41999816894531,304.44000244140625,150.11000061035156,10.9399995803833,13.623762130737305,72.04000091552734,20.149999618530273,55.349998474121094,8.180000305175781,20.149999618530273,6.190000057220459,0.10000000149011612,0.03999999910593033,0.05310000106692314,0.04800000041723251,0.18000000715255737,13.210000038146973,0.5040000081062317
2024-07-23 13:30:00,447.4100036621094,344.5,256.0,246.72000122070312,80.18000030517578,126.72000122070312,96.08000183105469,99.04000091552734,114.02999877929688,145.00999450683594,47.06999969482422,28.06999969482422,138.30999755859375,6.53000020980835,14.600000381469727,11.699999809265137,11.199999809265137,23.170000076293945,4.630000114440918,5.900000095367432,82.26000213623047,260.1499938964844,565.0700073242188,240.07000732421875,39.15999984741211,79.80000305175781,134.14999389648438,84.75,53.16999816894531,31.959999084472656,104.53695678710938,45.27000045776367,10.229999542236328,13.079999923706055,161.5500030517578,126.62000274658203,301.1600036621094,39.47999954223633,58.22999954223633,15.880000114440918,36.81999969482422,22.559999465942383,17.739999771118164,49.09000015258789,54.38999938964844,70.5199966430664,28.670000076293945,57.47999954223633,68.79000091552734,78.91999816894531,11.020000457763672,26.18000030517578,9.3100004196167,54.06999969482422,138.85000610351562,48.04999923706055,23.510000228881836,15.90999984741211,26.969999313354492,23.110000610351562,46.689998626708984,18.25,16.510000228881836,14.100000381469727,117.80000305175781,7.260000228881836,9.970000267028809,12.430000305175781,7.909999847412109,,11.3100004196167,6.110000133514404,11.859999656677246,122.69999694824219,179.1300048828125,45.41999816894531,30.56999969482422,53.29999923706055,,33.900001525878906,15.960000038146973,17.950000762939453,97.20999908447266,5.940000057220459,12.869999885559082,9.329999923706055,8.970000267028809,68.4800033569336,304.6600036621094,148.0,11.119999885559082,13.12871265411377,72.86000061035156,19.5,55.150001525878906,7.900000095367432,19.5,6.130000114440918,0.10000000149011612,0.03999999910593033,0.05299999937415123,0.04800000041723251,0.17000000178813934,13.300000190734863,0.47999998927116394
2024-07-24 13:30:00,443.760009765625,332.0199890136719,260.20001220703125,245.42999267578125,79.58999633789062,125.23999786376953,95.27999877929688,98.08000183105469,110.87999725341797,141.25999450683594,47.70000076293945,27.670000076293945,137.3699951171875,6.380000114440918,14.25,11.579999923706055,11.079999923706055,22.350000381469727,4.630000114440918,5.860000133514404,79.66999816894531,250.50999450683594,537.8300170898438,227.39999389648438,37.439998626708984,76.30999755859375,129.4199981689453,81.37999725341797,51.2400016784668,31.90999984741211,103.0434341430664,44.18000030517578,9.859999656677246,12.649999618530273,154.7899932861328,123.29000091552734,293.82000732421875,39.59000015258789,56.86000061035156,14.9399995803833,35.66999816894531,21.709999084472656,17.09000015258789,48.040000915527344,53.81999969482422,71.4800033569336,28.559999465942383,56.95000076293945,66.63999938964844,77.16000366210938,11.010000228881836,25.639999389648438,9.149999618530273,53.31999969482422,136.1300048828125,47.220001220703125,22.989999771118164,15.649999618530273,26.049999237060547,23.0,45.97999954223633,18.649999618530273,16.239999771118164,13.729999542236328,115.19000244140625,7.150000095367432,9.9399995803833,12.25,7.570000171661377,,10.720000267028809,6.119999885559082,11.359999656677246,119.27999877929688,177.6300048828125,45.400001525878906,29.350000381469727,50.779998779296875,,32.84000015258789,15.520000457763672,17.450000762939453,92.79000091552734,5.880000114440918,12.220000267028809,9.109999656677246,8.970000267028809,68.33000183105469,303.3399963378906,146.64999389648438,10.770000457763672,13.356435775756836,72.05000305175781,19.3700008392334,55.90999984741211,7.769999980926514,19.3700008392334,5.929999828338623,0.10000000149011612,0.03999999910593033,0.054499998688697815,0.04600000008940697,0.18000000715255737,13.460000038146973,0.4660699963569641
2024-07-25 13:30:00,443.0299987792969,342.739990234375,258.6400146484375,243.66000366210938,79.02999877929688,125.94000244140625,96.5999984741211,97.16000366210938,118.47000122070312,142.7100067138672,45.70000076293945,27.100000381469727,135.33999633789062,6.230000019073486,15.380000114440918,11.75,10.949999809265137,22.479999542236328,4.693999767303467,5.550000190734863,79.55999755859375,253.77000427246094,547.0399780273438,235.6199951171875,38.86000061035156,77.11000061035156,135.2899932861328,81.75,53.279998779296875,32.939998626708984,103.2016830444336,44.529998779296875,9.8100004196167,12.779999732971191,157.02000427246094,127.5999984741211,308.1499938964844,40.630001068115234,59.04999923706055,15.260000228881836,37.22999954223633,22.010000228881836,17.690000534057617,49.939998626708984,55.279998779296875,73.51000213623047,29.299999237060547,58.939998626708984,68.31999969482422,77.33000183105469,10.960000038146973,26.530000686645508,9.510000228881836,52.849998474121094,136.89999389648438,48.040000915527344,23.06999969482422,15.800000190734863,27.059999465942383,23.030000686645508,48.220001220703125,19.559999465942383,17.899999618530273,13.800000190734863,118.2699966430664,7.139999866485596,9.789999961853027,12.989999771118164,7.5,,10.390000343322754,6.110000133514404,11.220000267028809,125.04000091552734,184.97000122070312,42.7599983215332,28.510000228881836,50.720001220703125,,32.90999984741211,15.15999984741211,17.079999923706055,78.05999755859375,5.730000019073486,12.020000457763672,9.1899995803833,8.970000267028809,67.69000244140625,296.07000732421875,141.0399932861328,10.970000267028809,13.00990104675293,73.44000244140625,19.3700008392334,54.95000076293945,7.829999923706055,19.3700008392334,5.849999904632568,0.10000000149011612,0.03999999910593033,0.05000000074505806,0.04600000008940697,0.17000000178813934,12.949999809265137,0.467739999294281
2024-07-26 13:30:00,451.3900146484375,349.2200012207031,260.9800109863281,245.24000549316406,80.18000030517578,127.55000305175781,97.26000213623047,98.83999633789062,117.55999755859375,143.02999877929688,46.72999954223633,27.110000610351562,135.08999633789062,6.269999980926514,16.219999313354492,11.75,10.920000076293945,23.049999237060547,4.519999980926514,5.840000152587891,81.55000305175781,261.7099914550781,565.6199951171875,246.07000732421875,40.11000061035156,80.0,141.0399932861328,83.93000030517578,54.150001525878906,34.70000076293945,104.26990509033203,45.0,10.170000076293945,13.180000305175781,160.88999938964844,130.5399932861328,304.04998779296875,40.75,60.349998474121094,15.470000267028809,39.650001525878906,22.25,18.309999465942383,50.70000076293945,55.38999938964844,75.04000091552734,29.56999969482422,59.599998474121094,70.61000061035156,78.44000244140625,11.050000190734863,26.93000030517578,9.5600004196167,52.86000061035156,139.0800018310547,44.59000015258789,23.40999984741211,16.239999771118164,27.559999465942383,23.040000915527344,48.540000915527344,20.260000228881836,17.59000015258789,13.899999618530273,120.55000305175781,7.239999771118164,10.149999618530273,13.069999694824219,7.349999904632568,,10.670000076293945,6.099999904632568,11.390000343322754,128.8300018310547,192.4499969482422,43.9900016784668,28.579999923706055,53.529998779296875,,33.43000030517578,15.420000076293945,16.989999771118164,77.76000213623047,5.650000095367432,12.170000076293945,9.119999885559082,8.970000267028809,69.47000122070312,300.7099914550781,142.4199981689453,11.130000114440918,13.475248336791992,75.5,19.3700008392334,56.09000015258789,7.920000076293945,19.3700008392334,5.840000152587891,0.10000000149011612,0.03999999910593033,0.0502999983727932,0.04600000008940697,0.17000000178813934,13.069999694824219,0.475600004196167
